"GHO","COUNTRY","YEAR","REGION","WORLDBANKINCOMEGROUP","Display Value","Numeric","Low","High","Comments"
"WHS9_86","VUT","2009","WPR","","234","234.00000","","",""
"WHS9_86","VUT","2010","WPR","","240","240.00000","","",""
"WHS9_86","VEN","2007","AMR","","27593","27593.00000","","",""
"WHS9_86","VEN","2008","AMR","","28057","28057.00000","","",""
"WHS9_86","VEN","2009","AMR","","28520","28520.00000","","",""
"WHS9_86","VEN","2010","AMR","","28980","28980.00000","","",""
"WHS9_86","VNM","2007","WPR","","85007","85007.00000","","",""
"WHS9_86","VNM","2008","WPR","","85952","85952.00000","","",""
"WHS9_86","VNM","2009","WPR","","86901","86901.00000","","",""
"WHS9_86","VNM","2010","WPR","","87848","87848.00000","","",""
"WHS9_86","YEM","2007","EMR","","21947","21947.00000","","",""
"WHS9_86","YEM","2008","EMR","","22627","22627.00000","","",""
"WHS9_86","YEM","2009","EMR","","23328","23328.00000","","",""
"WHS9_86","YEM","2010","EMR","","24053","24053.00000","","",""
"WHS9_86","ZMB","2007","AFR","","12055","12055.00000","","",""
"WHS9_86","ZMB","2008","AFR","","12380","12380.00000","","",""
"WHS9_86","ZMB","2009","AFR","","12724","12724.00000","","",""
"WHS9_86","ZMB","2010","AFR","","13089","13089.00000","","",""
"WHS9_86","ZWE","2007","AFR","","12481","12481.00000","","",""
"WHS9_86","ZWE","2008","AFR","","12452","12452.00000","","",""
"WHS9_86","ZWE","2009","AFR","","12474","12474.00000","","",""
"WHS9_86","ZWE","2010","AFR","","12571","12571.00000","","",""
"WHS9_CBR","AFG","2010","EMR","","44","44.00000","","",""
"WHS9_CDR","AFG","2009","EMR","","16","16.00000","","",""
"WHS9_CS","AFG","2010","EMR","","41","41.00000","","",""
"WHS9_CBR","ALB","2010","EUR","","13","13.00000","","",""
"WHS9_CDR","ALB","2009","EUR","","9","9.00000","","",""
"WHS9_CS","ALB","2010","EUR","","142","142.00000","","",""
"WHS9_CBR","DZA","2010","AFR","","20","20.00000","","",""
"WHS9_CDR","DZA","2009","AFR","","5","5.00000","","",""
"WHS9_CS","DZA","2010","AFR","","92","92.00000","","",""
"WHS9_CBR","AND","2010","EUR","","10","10.00000","","",""
"WHS9_CDR","AND","2009","EUR","","8","8.00000","","",""
"WHS9_CS","AND","2010","EUR","","77","77.00000","","",""
"WHS9_CBR","AGO","2010","AFR","","42","42.00000","","",""
"WHS9_CDR","AGO","2009","AFR","","13","13.00000","","",""
"WHS9_CS","AGO","2010","AFR","","47","47.00000","","",""
"WHS9_CBR","ATG","2010","AMR","","16","16.00000","","",""
"WHS9_CDR","ATG","2009","AMR","","7","7.00000","","",""
"WHS9_CS","ATG","2010","AMR","","189","189.00000","","",""
"WHS9_CBR","ARG","2010","AMR","","17","17.00000","","",""
"WHS9_CDR","ARG","2009","AMR","","8","8.00000","","",""
"WHS9_CS","ARG","2010","AMR","","142","142.00000","","",""
"WHS9_CBR","ARM","2010","EUR","","15","15.00000","","",""
"WHS9_CDR","ARM","2009","EUR","","14","14.00000","","",""
"WHS9_CS","ARM","2010","EUR","","125","125.00000","","",""
"WHS9_CBR","AUS","2010","WPR","","14","14.00000","","",""
"WHS9_CDR","AUS","2009","WPR","","6","6.00000","","",""
"WHS9_CS","AUS","2010","WPR","","101","101.00000","","",""
"WHS9_CBR","AUT","2010","EUR","","9","9.00000","","",""
"WHS9_CDR","AUT","2009","EUR","","9","9.00000","","",""
"WHS9_CS","AUT","2010","EUR","","146","146.00000","","",""
"WHS9_CBR","AZE","2010","EUR","","20","20.00000","","",""
"WHS9_CDR","AZE","2009","EUR","","9","9.00000","","",""
"WHS9_CS","AZE","2010","EUR","","99","99.00000","","",""
"WHS9_CBR","BHS","2010","AMR","","16","16.00000","","",""
"WHS9_CDR","BHS","2009","AMR","","5","5.00000","","",""
"WHS9_CS","BHS","2010","AMR","","125","125.00000","","",""
"WHS9_CBR","BHR","2010","EMR","","20","20.00000","","",""
"WHS9_CDR","BHR","2009","EMR","","3","3.00000","","",""
"WHS9_CS","BHR","2010","EMR","","124","124.00000","","",""
"WHS9_CBR","BGD","2010","SEAR","","20","20.00000","","",""
"WHS9_CDR","BGD","2009","SEAR","","8","8.00000","","",""
"WHS9_CS","BGD","2010","SEAR","","46","46.00000","","",""
"WHS9_CBR","BRB","2010","AMR","","11","11.00000","","",""
"WHS9_CDR","BRB","2009","AMR","","9","9.00000","","",""
"WHS9_CS","BRB","2010","AMR","","128","128.00000","","",""
"WHS9_CBR","BLR","2010","EUR","","11","11.00000","","",""
"WHS9_CDR","BLR","2009","EUR","","14","14.00000","","",""
"WHS9_CS","BLR","2010","EUR","","108","108.00000","","",""
"WHS9_CBR","BEL","2010","EUR","","12","12.00000","","",""
"WHS9_CDR","BEL","2009","EUR","","10","10.00000","","",""
"WHS9_CS","BEL","2010","EUR","","113","113.00000","","",""
"WHS9_CBR","BLZ","2010","AMR","","24","24.00000","","",""
"WHS9_CDR","BLZ","2009","AMR","","4","4.00000","","",""
"WHS9_CS","BLZ","2010","AMR","","62","62.00000","","",""
"WHS9_CBR","BEN","2010","AFR","","40","40.00000","","",""
"WHS9_CDR","BEN","2009","AFR","","11","11.00000","","",""
"WHS9_CS","BEN","2010","AFR","","80","80.00000","","",""
"WHS9_CBR","BTN","2010","SEAR","","20","20.00000","","",""
"WHS9_CDR","BTN","2009","SEAR","","8","8.00000","","",""
"WHS9_CS","BTN","2010","SEAR","","54","54.00000","","",""
"WHS9_CBR","BOL","2010","AMR","","26","26.00000","","",""
"WHS9_CDR","BOL","2009","AMR","","6","6.00000","","",""
"WHS9_CS","BOL","2010","AMR","","72","72.00000","","",""
"WHS9_CBR","BIH","2010","EUR","","8","8.00000","","",""
"WHS9_CDR","BIH","2009","EUR","","10","10.00000","","",""
"WHS9_CS","BIH","2010","EUR","","83","83.00000","","",""
"WHS9_CBR","BWA","2010","AFR","","24","24.00000","","",""
"WHS9_CDR","BWA","2009","AFR","","9","9.00000","","",""
"WHS9_CS","BWA","2010","AFR","","118","118.00000","","",""
"WHS9_CBR","BRA","2010","AMR","","16","16.00000","","",""
"WHS9_CDR","BRA","2009","AMR","","6","6.00000","","",""
"WHS9_CS","BRA","2010","AMR","","104","104.00000","","",""
"WHS9_CBR","BRN","2010","WPR","","19","19.00000","","",""
"WHS9_CDR","BRN","2009","WPR","","4","4.00000","","",""
"WHS9_CS","BRN","2010","WPR","","109","109.00000","","",""
"WHS9_CBR","BGR","2010","EUR","","10","10.00000","","",""
"WHS9_CDR","BGR","2009","EUR","","14","14.00000","","",""
"WHS9_CS","BGR","2010","EUR","","136","136.00000","","",""
"WHS9_CBR","BFA","2010","AFR","","43","43.00000","","",""
"WHS9_CDR","BFA","2009","AFR","","13","13.00000","","",""
"WHS9_CS","BFA","2010","AFR","","35","35.00000","","",""
"WHS9_CBR","BDI","2010","AFR","","34","34.00000","","",""
"WHS9_CDR","BDI","2009","AFR","","14","14.00000","","",""
"WHS9_CS","BDI","2010","AFR","","14","14.00000","","",""
"WHS9_CBR","KHM","2010","WPR","","22","22.00000","","",""
"WHS9_CDR","KHM","2009","WPR","","9","9.00000","","",""
"WHS9_CS","KHM","2010","WPR","","58","58.00000","","",""
"WHS9_CBR","CMR","2010","AFR","","36","36.00000","","",""
"WHS9_CDR","CMR","2009","AFR","","14","14.00000","","",""
"WHS9_CS","CMR","2010","AFR","","44","44.00000","","",""
"WHS9_CBR","CAN","2010","AMR","","11","11.00000","","",""
"WHS9_CDR","CAN","2009","AMR","","7","7.00000","","",""
"WHS9_CS","CAN","2010","AMR","","71","71.00000","","",""
"WHS9_CBR","CPV","2010","AFR","","21","21.00000","","",""
"WHS9_CDR","CPV","2009","AFR","","6","6.00000","","",""
"WHS9_CS","CPV","2010","AFR","","75","75.00000","","",""
"WHS9_CBR","CAF","2010","AFR","","35","35.00000","","",""
"WHS9_CDR","CAF","2009","AFR","","16","16.00000","","",""
"WHS9_CS","CAF","2010","AFR","","22","22.00000","","",""
"WHS9_CBR","TCD","2010","AFR","","45","45.00000","","",""
"WHS9_CDR","TCD","2009","AFR","","17","17.00000","","",""
"WHS9_CS","TCD","2010","AFR","","24","24.00000","","",""
"WHS9_CBR","CHL","2010","AMR","","14","14.00000","","",""
"WHS9_CDR","CHL","2009","AMR","","6","6.00000","","",""
"WHS9_CS","CHL","2010","AMR","","116","116.00000","","",""
"WHS9_CBR","CHN","2010","WPR","","12","12.00000","","",""
"WHS9_CDR","CHN","2009","WPR","","7","7.00000","","",""
"WHS9_CS","CHN","2010","WPR","","64","64.00000","","",""
"WHS9_CBR","COL","2010","AMR","","20","20.00000","","",""
"WHS9_CDR","COL","2009","AMR","","4","4.00000","","",""
"WHS9_CS","COL","2010","AMR","","96","96.00000","","",""
"WHS9_CBR","COM","2010","AFR","","38","38.00000","","",""
"WHS9_CDR","COM","2009","AFR","","9","9.00000","","",""
"WHS9_CS","COM","2010","AFR","","22","22.00000","","",""
"WHS9_CBR","COG","2010","AFR","","35","35.00000","","",""
"WHS9_CDR","COG","2009","AFR","","12","12.00000","","",""
"WHS9_CS","COG","2010","AFR","","94","94.00000","","",""
"WHS9_CBR","COK","2010","WPR","","16","16.00000","","",""
"WHS9_CDR","COK","2009","WPR","","4","4.00000","","",""
"WHS9_CS","COK","2010","WPR","","38","38.00000","","",""
"WHS9_CBR","CRI","2010","AMR","","16","16.00000","","",""
"WHS9_CDR","CRI","2009","AMR","","4","4.00000","","",""
"WHS9_CS","CRI","2010","AMR","","65","65.00000","","",""
"WHS9_CBR","HRV","2010","EUR","","10","10.00000","","",""
"WHS9_CDR","HRV","2009","EUR","","12","12.00000","","",""
"WHS9_CS","HRV","2010","EUR","","144","144.00000","","",""
"WHS9_CBR","CUB","2010","AMR","","10","10.00000","","",""
"WHS9_CDR","CUB","2009","AMR","","8","8.00000","","",""
"WHS9_CS","CUB","2010","AMR","","9","9.00000","","",""
"WHS9_CBR","CYP","2010","EUR","","12","12.00000","","",""
"WHS9_CDR","CYP","2009","EUR","","6","6.00000","","",""
"WHS9_CS","CYP","2010","EUR","","94","94.00000","","",""
"WHS9_CBR","CZE","2010","EUR","","11","11.00000","","",""
"WHS9_CDR","CZE","2009","EUR","","10","10.00000","","",""
"WHS9_CS","CZE","2010","EUR","","137","137.00000","","",""
"WHS9_CBR","CIV","2010","AFR","","34","34.00000","","",""
"WHS9_CDR","CIV","2009","AFR","","15","15.00000","","",""
"WHS9_CS","CIV","2010","AFR","","76","76.00000","","",""
"WHS9_CBR","PRK","2010","SEAR","","14","14.00000","","",""
"WHS9_CDR","PRK","2009","SEAR","","9","9.00000","","",""
"WHS9_CS","PRK","2010","SEAR","","2","2.00000","","",""
"WHS9_CBR","COD","2010","AFR","","44","44.00000","","",""
"WHS9_CDR","COD","2009","AFR","","16","16.00000","","",""
"WHS9_CS","COD","2010","AFR","","18","18.00000","","",""
"WHS9_CBR","DNK","2010","EUR","","12","12.00000","","",""
"WHS9_CDR","DNK","2009","EUR","","10","10.00000","","",""
"WHS9_CS","DNK","2010","EUR","","125","125.00000","","",""
"WHS9_CBR","DJI","2010","EMR","","29","29.00000","","",""
"WHS9_CDR","DJI","2009","EMR","","9","9.00000","","",""
"WHS9_CS","DJI","2010","EMR","","19","19.00000","","",""
"WHS9_CBR","DMA","2010","AMR","","16","16.00000","","",""
"WHS9_CDR","DMA","2009","AMR","","7","7.00000","","",""
"WHS9_CS","DMA","2010","AMR","","156","156.00000","","",""
"WHS9_CBR","DOM","2010","AMR","","22","22.00000","","",""
"WHS9_CDR","DOM","2009","AMR","","7","7.00000","","",""
"WHS9_CS","DOM","2010","AMR","","90","90.00000","","",""
"WHS9_CBR","ECU","2010","AMR","","21","21.00000","","",""
"WHS9_CDR","ECU","2009","AMR","","5","5.00000","","",""
"WHS9_CS","ECU","2010","AMR","","102","102.00000","","",""
"WHS9_CBR","EGY","2010","EMR","","23","23.00000","","",""
"WHS9_CDR","EGY","2009","EMR","","6","6.00000","","",""
"WHS9_CS","EGY","2010","EMR","","87","87.00000","","",""
"WHS9_CBR","SLV","2010","AMR","","20","20.00000","","",""
"WHS9_CDR","SLV","2009","AMR","","7","7.00000","","",""
"WHS9_CS","SLV","2010","AMR","","124","124.00000","","",""
"WHS9_CBR","GNQ","2010","AFR","","37","37.00000","","",""
"WHS9_CDR","GNQ","2009","AFR","","13","13.00000","","",""
"WHS9_CS","GNQ","2010","AFR","","57","57.00000","","",""
"WHS9_CBR","ERI","2010","AFR","","36","36.00000","","",""
"WHS9_CDR","ERI","2009","AFR","","6","6.00000","","",""
"WHS9_CS","ERI","2010","AFR","","4","4.00000","","",""
"WHS9_CBR","EST","2010","EUR","","12","12.00000","","",""
"WHS9_CDR","EST","2009","EUR","","12","12.00000","","",""
"WHS9_CS","EST","2010","EUR","","123","123.00000","","",""
"WHS9_CBR","ETH","2010","AFR","","31","31.00000","","",""
"WHS9_CDR","ETH","2009","AFR","","12","12.00000","","",""
"WHS9_CS","ETH","2010","AFR","","8","8.00000","","",""
"WHS9_CBR","FJI","2010","WPR","","22","22.00000","","",""
"WHS9_CDR","FJI","2009","WPR","","7","7.00000","","",""
"WHS9_CS","FJI","2010","WPR","","81","81.00000","","",""
"WHS9_CBR","FIN","2010","EUR","","11","11.00000","","",""
"WHS9_CDR","FIN","2009","EUR","","9","9.00000","","",""
"WHS9_CS","FIN","2010","EUR","","156","156.00000","","",""
"WHS9_CBR","FRA","2010","EUR","","13","13.00000","","",""
"WHS9_CDR","FRA","2009","EUR","","8","8.00000","","",""
"WHS9_CS","FRA","2010","EUR","","101","101.00000","","",""
"WHS9_CBR","GAB","2010","AFR","","27","27.00000","","",""
"WHS9_CDR","GAB","2009","AFR","","9","9.00000","","",""
"WHS9_CS","GAB","2010","AFR","","107","107.00000","","",""
"WHS9_CBR","GMB","2010","AFR","","38","38.00000","","",""
"WHS9_CDR","GMB","2009","AFR","","8","8.00000","","",""
"WHS9_CS","GMB","2010","AFR","","86","86.00000","","",""
"WHS9_CBR","GEO","2010","EUR","","12","12.00000","","",""
"WHS9_CDR","GEO","2009","EUR","","12","12.00000","","",""
"WHS9_CS","GEO","2010","EUR","","91","91.00000","","",""
"WHS9_CBR","DEU","2010","EUR","","8","8.00000","","",""
"WHS9_CDR","DEU","2009","EUR","","10","10.00000","","",""
"WHS9_CS","DEU","2010","EUR","","127","127.00000","","",""
"WHS9_CBR","GHA","2010","AFR","","32","32.00000","","",""
"WHS9_CDR","GHA","2009","AFR","","10","10.00000","","",""
"WHS9_CS","GHA","2010","AFR","","71","71.00000","","",""
"WHS9_CBR","GRC","2010","EUR","","10","10.00000","","",""
"WHS9_CDR","GRC","2009","EUR","","10","10.00000","","",""
"WHS9_CS","GRC","2010","EUR","","108","108.00000","","",""
"WHS9_CBR","GRD","2010","AMR","","19","19.00000","","",""
"WHS9_CDR","GRD","2009","AMR","","6","6.00000","","",""
"WHS9_CS","GRD","2010","AMR","","117","117.00000","","",""
"WHS9_CBR","GTM","2010","AMR","","32","32.00000","","",""
"WHS9_CDR","GTM","2009","AMR","","6","6.00000","","",""
"WHS9_CS","GTM","2010","AMR","","126","126.00000","","",""
"WHS9_CBR","GIN","2010","AFR","","39","39.00000","","",""
"WHS9_CDR","GIN","2009","AFR","","14","14.00000","","",""
"WHS9_CS","GIN","2010","AFR","","40","40.00000","","",""
"WHS9_CBR","GNB","2010","AFR","","38","38.00000","","",""
"WHS9_CDR","GNB","2009","AFR","","16","16.00000","","",""
"WHS9_CS","GNB","2010","AFR","","39","39.00000","","",""
"WHS9_CBR","GUY","2010","AMR","","18","18.00000","","",""
"WHS9_CDR","GUY","2009","AMR","","7","7.00000","","",""
"WHS9_CS","GUY","2010","AMR","","74","74.00000","","",""
"WHS9_CBR","HTI","2010","AMR","","27","27.00000","","",""
"WHS9_CDR","HTI","2009","AMR","","9","9.00000","","",""
"WHS9_CS","HTI","2010","AMR","","40","40.00000","","",""
"WHS9_CBR","HND","2010","AMR","","27","27.00000","","",""
"WHS9_CDR","HND","2009","AMR","","6","6.00000","","",""
"WHS9_CS","HND","2010","AMR","","125","125.00000","","",""
"WHS9_CBR","HUN","2010","EUR","","10","10.00000","","",""
"WHS9_CDR","HUN","2009","EUR","","13","13.00000","","",""
"WHS9_CS","HUN","2010","EUR","","120","120.00000","","",""
"WHS9_CBR","ISL","2010","EUR","","15","15.00000","","",""
"WHS9_CDR","ISL","2009","EUR","","6","6.00000","","",""
"WHS9_CS","ISL","2010","EUR","","107","107.00000","","",""
"WHS9_CBR","IND","2010","SEAR","","22","22.00000","","",""
"WHS9_CDR","IND","2009","SEAR","","8","8.00000","","",""
"WHS9_CS","IND","2010","SEAR","","61","61.00000","","",""
"WHS9_CBR","IDN","2010","SEAR","","18","18.00000","","",""
"WHS9_CDR","IDN","2009","SEAR","","7","7.00000","","",""
"WHS9_CS","IDN","2010","SEAR","","92","92.00000","","",""
"WHS9_CBR","IRN","2010","EMR","","17","17.00000","","",""
"WHS9_CDR","IRN","2009","EMR","","6","6.00000","","",""
"WHS9_CS","IRN","2010","EMR","","91","91.00000","","",""
"WHS9_CBR","IRQ","2010","EMR","","35","35.00000","","",""
"WHS9_CDR","IRQ","2009","EMR","","6","6.00000","","",""
"WHS9_CS","IRQ","2010","EMR","","76","76.00000","","",""
"WHS9_CBR","IRL","2010","EUR","","16","16.00000","","",""
"WHS9_CDR","IRL","2009","EUR","","7","7.00000","","",""
"WHS9_CS","IRL","2010","EUR","","105","105.00000","","",""
"WHS9_CBR","ISR","2010","EUR","","21","21.00000","","",""
"WHS9_CDR","ISR","2009","EUR","","5","5.00000","","",""
"WHS9_CS","ISR","2010","EUR","","133","133.00000","","",""
"WHS9_CBR","ITA","2010","EUR","","9","9.00000","","",""
"WHS9_CDR","ITA","2009","EUR","","10","10.00000","","",""
"WHS9_CS","ITA","2010","EUR","","150","150.00000","","",""
"WHS9_CBR","JAM","2010","AMR","","18","18.00000","","",""
"WHS9_CDR","JAM","2009","AMR","","8","8.00000","","",""
"WHS9_CS","JAM","2010","AMR","","116","116.00000","","",""
"WHS9_CBR","JPN","2010","WPR","","8","8.00000","","",""
"WHS9_CDR","JPN","2009","WPR","","9","9.00000","","",""
"WHS9_CS","JPN","2010","WPR","","95","95.00000","","",""
"WHS9_CBR","JOR","2010","EMR","","25","25.00000","","",""
"WHS9_CDR","JOR","2009","EMR","","5","5.00000","","",""
"WHS9_CS","JOR","2010","EMR","","107","107.00000","","",""
"WHS9_CBR","KAZ","2010","EUR","","22","22.00000","","",""
"WHS9_CDR","KAZ","2009","EUR","","12","12.00000","","",""
"WHS9_CS","KAZ","2010","EUR","","121","121.00000","","",""
"WHS9_CBR","KEN","2010","AFR","","38","38.00000","","",""
"WHS9_CDR","KEN","2009","AFR","","9","9.00000","","",""
"WHS9_CS","KEN","2010","AFR","","62","62.00000","","",""
"WHS9_CBR","KIR","2010","WPR","","23","23.00000","","",""
"WHS9_CDR","KIR","2009","WPR","","7","7.00000","","",""
"WHS9_CS","KIR","2010","WPR","","10","10.00000","","",""
"WHS9_CBR","KWT","2010","EMR","","18","18.00000","","",""
"WHS9_CDR","KWT","2009","EMR","","2","2.00000","","",""
"WHS9_CS","KWT","2010","EMR","","161","161.00000","","",""
"WHS9_CBR","KGZ","2010","EUR","","24","24.00000","","",""
"WHS9_CDR","KGZ","2009","EUR","","8","8.00000","","",""
"WHS9_CS","KGZ","2010","EUR","","99","99.00000","","",""
"WHS9_CBR","LAO","2010","WPR","","23","23.00000","","",""
"WHS9_CDR","LAO","2009","WPR","","8","8.00000","","",""
"WHS9_CS","LAO","2010","WPR","","65","65.00000","","",""
"WHS9_CBR","LVA","2010","EUR","","11","11.00000","","",""
"WHS9_CDR","LVA","2009","EUR","","15","15.00000","","",""
"WHS9_CS","LVA","2010","EUR","","102","102.00000","","",""
"WHS9_CBR","LBN","2010","EMR","","15","15.00000","","",""
"WHS9_CDR","LBN","2009","EMR","","6","6.00000","","",""
"WHS9_CS","LBN","2010","EMR","","68","68.00000","","",""
"WHS9_CBR","LSO","2010","AFR","","28","28.00000","","",""
"WHS9_CDR","LSO","2009","AFR","","15","15.00000","","",""
"WHS9_CS","LSO","2010","AFR","","45","45.00000","","",""
"WHS9_CBR","LBR","2010","AFR","","39","39.00000","","",""
"WHS9_CDR","LBR","2009","AFR","","11","11.00000","","",""
"WHS9_CS","LBR","2010","AFR","","39","39.00000","","",""
"WHS9_CBR","LBY","2010","EMR","","23","23.00000","","",""
"WHS9_CDR","LBY","2009","EMR","","5","5.00000","","",""
"WHS9_CS","LBY","2010","EMR","","172","172.00000","","",""
"WHS9_CBR","LTU","2010","EUR","","10","10.00000","","",""
"WHS9_CDR","LTU","2009","EUR","","12","12.00000","","",""
"WHS9_CS","LTU","2010","EUR","","147","147.00000","","",""
"WHS9_CBR","LUX","2010","EUR","","12","12.00000","","",""
"WHS9_CDR","LUX","2009","EUR","","7","7.00000","","",""
"WHS9_CS","LUX","2010","EUR","","143","143.00000","","",""
"WHS9_CBR","MDG","2010","AFR","","35","35.00000","","",""
"WHS9_CDR","MDG","2009","AFR","","7","7.00000","","",""
"WHS9_CS","MDG","2010","AFR","","37","37.00000","","",""
"WHS9_CBR","MWI","2010","AFR","","44","44.00000","","",""
"WHS9_CDR","MWI","2009","AFR","","16","16.00000","","",""
"WHS9_CS","MWI","2010","AFR","","20","20.00000","","",""
"WHS9_CBR","MYS","2010","WPR","","20","20.00000","","",""
"WHS9_CDR","MYS","2009","WPR","","5","5.00000","","",""
"WHS9_CS","MYS","2010","WPR","","119","119.00000","","",""
"WHS9_CBR","MDV","2010","SEAR","","17","17.00000","","",""
"WHS9_CDR","MDV","2009","SEAR","","4","4.00000","","",""
"WHS9_CS","MDV","2010","SEAR","","157","157.00000","","",""
"WHS9_CBR","MLI","2010","AFR","","46","46.00000","","",""
"WHS9_CDR","MLI","2009","AFR","","14","14.00000","","",""
"WHS9_CS","MLI","2010","AFR","","48","48.00000","","",""
"WHS9_CBR","MLT","2010","EUR","","9","9.00000","","",""
"WHS9_CDR","MLT","2009","EUR","","7","7.00000","","",""
"WHS9_CS","MLT","2010","EUR","","109","109.00000","","",""
"WHS9_CBR","MHL","2010","WPR","","30","30.00000","","",""
"WHS9_CDR","MHL","2009","WPR","","12","12.00000","","",""
"WHS9_CS","MHL","2010","WPR","","7","7.00000","","",""
"WHS9_CBR","MRT","2010","AFR","","34","34.00000","","",""
"WHS9_CDR","MRT","2009","AFR","","10","10.00000","","",""
"WHS9_CS","MRT","2010","AFR","","79","79.00000","","",""
"WHS9_CBR","MUS","2010","AFR","","13","13.00000","","",""
"WHS9_CDR","MUS","2009","AFR","","7","7.00000","","",""
"WHS9_CS","MUS","2010","AFR","","92","92.00000","","",""
"WHS9_CBR","MEX","2010","AMR","","20","20.00000","","",""
"WHS9_CDR","MEX","2009","AMR","","5","5.00000","","",""
"WHS9_CS","MEX","2010","AMR","","81","81.00000","","",""
"WHS9_CBR","FSM","2010","WPR","","25","25.00000","","",""
"WHS9_CDR","FSM","2009","WPR","","6","6.00000","","",""
"WHS9_CS","FSM","2010","WPR","","25","25.00000","","",""
"WHS9_CBR","MCO","2010","EUR","","7","7.00000","","",""
"WHS9_CDR","MCO","2009","EUR","","8","8.00000","","",""
"WHS9_CS","MCO","2010","EUR","","74","74.00000","","",""
"WHS9_CBR","MNG","2010","WPR","","24","24.00000","","",""
"WHS9_CDR","MNG","2009","WPR","","6","6.00000","","",""
"WHS9_CS","MNG","2010","WPR","","91","91.00000","","",""
"WHS9_CBR","MNE","2010","EUR","","12","12.00000","","",""
"WHS9_CDR","MNE","2009","EUR","","10","10.00000","","",""
"WHS9_CS","MNE","2010","EUR","","185","185.00000","","",""
"WHS9_CBR","MAR","2010","EMR","","20","20.00000","","",""
"WHS9_CDR","MAR","2009","EMR","","5","5.00000","","",""
"WHS9_CS","MAR","2010","EMR","","100","100.00000","","",""
"WHS9_CBR","MOZ","2010","AFR","","38","38.00000","","",""
"WHS9_CDR","MOZ","2009","AFR","","15","15.00000","","",""
"WHS9_CS","MOZ","2010","AFR","","31","31.00000","","",""
"WHS9_CBR","MMR","2010","SEAR","","17","17.00000","","",""
"WHS9_CDR","MMR","2009","SEAR","","9","9.00000","","",""
"WHS9_CS","MMR","2010","SEAR","","1","1.00000","","",""
"WHS9_CBR","NAM","2010","AFR","","26","26.00000","","",""
"WHS9_CDR","NAM","2009","AFR","","11","11.00000","","",""
"WHS9_CS","NAM","2010","AFR","","67","67.00000","","",""
"WHS9_CBR","NRU","2010","WPR","","28","28.00000","","",""
"WHS9_CDR","NRU","2009","WPR","","11","11.00000","","",""
"WHS9_CS","NRU","2010","WPR","","60","60.00000","","",""
"WHS9_CBR","NPL","2010","SEAR","","24","24.00000","","",""
"WHS9_CDR","NPL","2009","SEAR","","6","6.00000","","",""
"WHS9_CS","NPL","2010","SEAR","","31","31.00000","","",""
"WHS9_CBR","NLD","2010","EUR","","11","11.00000","","",""
"WHS9_CDR","NLD","2009","EUR","","8","8.00000","","",""
"WHS9_CS","NLD","2010","EUR","","115","115.00000","","",""
"WHS9_CBR","NZL","2010","WPR","","15","15.00000","","",""
"WHS9_CDR","NZL","2009","WPR","","7","7.00000","","",""
"WHS9_CS","NZL","2010","WPR","","115","115.00000","","",""
"WHS9_CBR","NIC","2010","AMR","","24","24.00000","","",""
"WHS9_CDR","NIC","2009","AMR","","4","4.00000","","",""
"WHS9_CS","NIC","2010","AMR","","65","65.00000","","",""
"WHS9_CBR","NER","2010","AFR","","48","48.00000","","",""
"WHS9_CDR","NER","2009","AFR","","12","12.00000","","",""
"WHS9_CS","NER","2010","AFR","","25","25.00000","","",""
"WHS9_CBR","NGA","2010","AFR","","40","40.00000","","",""
"WHS9_CDR","NGA","2009","AFR","","13","13.00000","","",""
"WHS9_CS","NGA","2010","AFR","","55","55.00000","","",""
"WHS9_CDR","NIU","2009","WPR","","6","6.00000","","",""
"WHS9_CS","NIU","2010","WPR","","0","0.00000","","",""
"WHS9_CBR","NOR","2010","EUR","","12","12.00000","","",""
"WHS9_CDR","NOR","2009","EUR","","8","8.00000","","",""
"WHS9_CS","NOR","2010","EUR","","116","116.00000","","",""
"WHS9_CBR","OMN","2010","EMR","","18","18.00000","","",""
"WHS9_CDR","OMN","2009","EMR","","3","3.00000","","",""
"WHS9_CS","OMN","2010","EMR","","166","166.00000","","",""
"WHS9_CBR","PAK","2010","EMR","","27","27.00000","","",""
"WHS9_CDR","PAK","2009","EMR","","8","8.00000","","",""
"WHS9_CS","PAK","2010","EMR","","57","57.00000","","",""
"WHS9_CBR","PLW","2010","WPR","","11","11.00000","","",""
"WHS9_CDR","PLW","2009","WPR","","5","5.00000","","",""
"WHS9_CS","PLW","2010","WPR","","71","71.00000","","",""
"WHS9_CBR","PAN","2010","AMR","","20","20.00000","","",""
"WHS9_CDR","PAN","2009","AMR","","5","5.00000","","",""
"WHS9_CS","PAN","2010","AMR","","185","185.00000","","",""
"WHS9_CBR","PNG","2010","WPR","","30","30.00000","","",""
"WHS9_CDR","PNG","2009","WPR","","7","7.00000","","",""
"WHS9_CS","PNG","2010","WPR","","28","28.00000","","",""
"WHS9_CBR","PRY","2010","AMR","","24","24.00000","","",""
"WHS9_CDR","PRY","2009","AMR","","5","5.00000","","",""
"WHS9_CS","PRY","2010","AMR","","92","92.00000","","",""
"WHS9_CBR","PER","2010","AMR","","20","20.00000","","",""
"WHS9_CDR","PER","2009","AMR","","5","5.00000","","",""
"WHS9_CS","PER","2010","AMR","","100","100.00000","","",""
"WHS9_CBR","PHL","2010","WPR","","25","25.00000","","",""
"WHS9_CDR","PHL","2009","WPR","","5","5.00000","","",""
"WHS9_CS","PHL","2010","WPR","","86","86.00000","","",""
